# scanner amplitude (rad),coefficients (in ascending order)
2.777777777777777901e-01,1.065244294406503247e+00,8.688737737965820593e-03,-6.395091175121715710e-02
2.077777777777777901e-01,1.055244294406503247e+00,8.688737737965820593e-03,-6.395091175121715710e-02
